,CHCE,CHCH,CHH (EJP),CHPE,CHPH,CODE POSTAL,CP,CP (EJP),Département,Electricité 100% verte (oui/non),HCE,HCH,HH (EJP),HPE,HPH,Ministère (Client),P,P (EJP),Région,TOTAL,Unnamed: 0,Unnamed: 0.1
489,21000.0,18226.0,,76081.0,71588.0,42300.0,3853.0,,LOIRE,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,96.0,,RHONE-ALPES,190748,2263,
490,7637.0,5471.0,,26443.0,22179.0,42100.0,0.0,,,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,61730,2266,
491,8204.0,5784.0,,26101.0,20326.0,42700.0,0.0,,LOIRE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,60415,2267,
492,15248.0,19221.0,,48155.0,50792.0,42000.0,0.0,,LOIRE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,133416,2268,
493,19366.0,15470.0,,62930.0,49318.0,1000.0,2340.0,,AIN,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,RHONE-ALPES,149424,2269,
494,5138.0,3950.0,,16681.0,14389.0,1500.0,0.0,,AIN,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,40158,2271,
495,12098.0,10360.0,,55806.0,49668.0,1000.0,0.0,,AIN,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,RHONE-ALPES,127932,2279,
496,33893.0,61678.0,,100472.0,148714.0,69400.0,0.0,,RHONE,OUI,228.0,228.0,,228.0,228.0,Ministères économiques et financiers,,,RHONE-ALPES,344757,2281,
497,5072.0,9105.0,,21349.0,24838.0,1012.0,0.0,,,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,RHONE-ALPES,60364,2287,
498,36133.0,14945.0,,54981.0,58639.0,78300.0,0.0,,YVELINES,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,164698,2288,
499,48262.0,35642.0,,101531.0,70093.0,78180.0,13287.0,,YVELINES,OUI,200.0,200.0,,200.0,200.0,Ministères économiques et financiers,200.0,,ILE-DE-FRANCE,268815,2289,
500,10328.0,21470.0,,51199.0,104911.0,78370.0,0.0,,YVELINES,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,187908,2290,
501,13146.0,10976.0,,61749.0,54906.0,78120.0,0.0,,YVELINES,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,78.0,,ILE-DE-FRANCE,140777,2291,
502,50185.0,37887.0,,223867.0,175295.0,78000.0,0.0,,YVELINES,OUI,240.0,240.0,,240.0,240.0,Ministères économiques et financiers,240.0,,ILE-DE-FRANCE,487234,2294,
503,26497.0,23377.0,,142592.0,121466.0,78100.0,0.0,,YVELINES,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,313932,2295,
504,7285.0,5708.0,,29158.0,25127.0,78000.0,0.0,,YVELINES,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,ILE-DE-FRANCE,67278,2296,
505,2279.0,5862.0,,8183.999999999999,14813.0,78600.0,0.0,,YVELINES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,31138,2297,
506,9195.0,34723.0,,27142.0,67677.0,78280.0,0.0,,YVELINES,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,138737,2299,
507,10727.0,14889.0,,25909.0,38038.0,78280.0,0.0,,YVELINES,OUI,168.0,168.0,,168.0,168.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,89563,2300,
508,15520.0,12320.0,,79405.0,66587.0,78280.0,0.0,,YVELINES,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,173832,2301,
509,24709.0,18945.0,,54686.0,41935.0,95320.0,8230.0,,VAL-D'OISE,OUI,80.0,80.0,,80.0,80.0,Ministères économiques et financiers,80.0,,ILE-DE-FRANCE,148505,2302,
510,2971.0,7866.0,,20926.0,48777.0,95610.0,0.0,,VAL-D'OISE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,80540,2303,
511,7889.0,5573.0,,32137.0,25505.0,78130.0,0.0,,YVELINES,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,71104,2304,
512,5357.0,3991.0,,22256.0,20074.0,95000.0,0.0,,VAL-D'OISE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,51678,2306,
513,3060.0,8047.000000000001,,14647.0,20936.0,95380.0,0.0,,VAL-D'OISE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,46690,2310,
514,1806.0,1461.0,,7766.0,7244.0,92130.0,0.0,,HAUTS-DE-SEINE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,18277,2315,
515,12111.0,9286.0,,48096.0,41346.0,92130.0,0.0,,HAUTS-DE-SEINE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,110839,2316,
516,10411.0,8710.0,,38387.0,31577.0,92170.0,0.0,,HAUTS-DE-SEINE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,ILE-DE-FRANCE,89085,2317,
517,13598.0,11646.0,,55854.0,46788.0,92330.0,0.0,,HAUTS-DE-SEINE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,127886,2318,
518,10242.0,7172.0,,45458.0,36954.0,92310.0,0.0,,HAUTS-DE-SEINE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,99826,2319,
519,6850.0,4621.0,,26999.0,19666.0,92210.0,0.0,,HAUTS-DE-SEINE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,58136,2320,
520,9198.0,7291.0,,40086.0,31727.0,94240.0,0.0,,VAL-DE-MARNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,88302,2321,
521,3821.0,10016.0,,15747.0,25799.0,92160.0,0.0,,HAUTS-DE-SEINE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,55383,2322,
522,12594.0,11619.0,,47525.0,44839.0,92120.0,0.0,,HAUTS-DE-SEINE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,116577,2323,
523,20987.0,15588.0,,82655.0,65983.0,91300.0,0.0,,ESSONNE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,ILE-DE-FRANCE,185213,2324,
524,49.0,1604.0,,107.0,4383.0,92170.0,0.0,,HAUTS-DE-SEINE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,ILE-DE-FRANCE,6143,2325,
525,8957.0,6525.0,,54632.0,40905.0,91300.0,0.0,,ESSONNE,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,111019,2326,
526,3979.0,6071.0,,15036.0,15412.0,92330.0,0.0,,HAUTS-DE-SEINE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,40498,2327,
527,18288.0,13864.0,,71004.0,58925.0,92170.0,0.0,,HAUTS-DE-SEINE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,78.0,,ILE-DE-FRANCE,162081,2328,
528,76975.0,47345.0,,145625.0,81763.0,91300.0,15300.0,,ESSONNE,OUI,130.0,130.0,,130.0,130.0,Ministères économiques et financiers,130.0,,ILE-DE-FRANCE,367008,2329,
529,3346.0,5667.0,,16218.0,25416.0,92240.0,0.0,,HAUTS-DE-SEINE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,50647,2330,
530,3989.0,7597.0,,14887.0,22532.0,92140.0,0.0,,HAUTS-DE-SEINE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,49005,2331,
531,11304.0,8122.0,,52145.0,42164.0,78800.0,0.0,,YVELINES,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,113735,2332,
532,15625.0,12801.0,,68262.0,56857.0,92100.0,0.0,,HAUTS-DE-SEINE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,ILE-DE-FRANCE,153545,2333,
533,10890.0,28369.0,,24476.0,56562.0,95131.0,0.0,,,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,48.0,,ILE-DE-FRANCE,120297,2334,
534,2332.0,2352.0,,13219.0,30358.0,92501.0,0.0,,,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,48261,2335,
535,9293.0,6297.0,,42935.0,32547.0,92150.0,0.0,,HAUTS-DE-SEINE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,91072,2336,
536,139532.0,145649.0,,319543.0,266151.0,92000.0,52774.0,,HAUTS-DE-SEINE,OUI,450.0,330.0,,450.0,330.0,Ministères économiques et financiers,330.0,,ILE-DE-FRANCE,923649,2337,
537,15060.0,11535.0,,72719.0,56863.0,92200.0,0.0,,HAUTS-DE-SEINE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,156177,2338,
538,16561.0,17550.0,,40638.0,30663.0,92400.0,6315.0,,HAUTS-DE-SEINE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,ILE-DE-FRANCE,111727,2339,
539,8877.0,7416.0,,29747.0,27202.0,92700.0,0.0,,HAUTS-DE-SEINE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,73242,2340,
540,11502.0,9748.0,,45841.0,40595.0,93400.0,0.0,,SEINE-SAINT-DENIS,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,72.0,,ILE-DE-FRANCE,107686,2341,
541,7734.0,22941.0,,26185.0,61919.0,92230.0,0.0,,HAUTS-DE-SEINE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,66.0,,ILE-DE-FRANCE,118779,2342,
542,3788.0,5352.0,,11666.0,20076.0,93800.0,2914.0,,SEINE-SAINT-DENIS,OUI,40.0,40.0,,40.0,40.0,Ministères économiques et financiers,40.0,,ILE-DE-FRANCE,43796,2343,
543,12720.0,9362.0,,71403.0,21198.0,93200.0,0.0,,SEINE-SAINT-DENIS,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,114683,2344,
544,5312.0,13908.0,,18914.0,34363.0,93200.0,0.0,,SEINE-SAINT-DENIS,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,72497,2345,
545,14231.0,11181.0,,68797.0,55561.0,95100.0,0.0,,VAL-D'OISE,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,84.0,,ILE-DE-FRANCE,149770,2346,
546,4523.0,3983.0,,21773.0,20590.0,93400.0,0.0,,SEINE-SAINT-DENIS,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,50869,2347,
547,4116.0,10832.0,,13527.0,27116.0,95100.0,0.0,,VAL-D'OISE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,55591,2348,
548,8239.0,6452.0,,29950.0,24572.0,92600.0,0.0,,HAUTS-DE-SEINE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,69213,2349,
549,2976.0,2795.0,,16242.0,15476.0,95600.0,0.0,,VAL-D'OISE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,37489,2350,
550,17559.0,15190.0,,34925.0,25550.0,77160.0,4708.0,,SEINE-ET-MARNE,OUI,46.0,46.0,,46.0,46.0,Ministères économiques et financiers,46.0,,ILE-DE-FRANCE,97932,2351,
551,10902.0,8398.0,,26701.0,19042.0,77130.0,3730.0,,SEINE-ET-MARNE,OUI,43.0,43.0,,43.0,43.0,Ministères économiques et financiers,43.0,,ILE-DE-FRANCE,68773,2362,
552,34489.0,64569.0,,120222.0,117580.0,77183.0,20099.0,,SEINE-ET-MARNE,OUI,140.0,140.0,,140.0,140.0,Ministères économiques et financiers,140.0,,ILE-DE-FRANCE,356959,2374,
553,26435.0,27018.0,,117326.0,125062.0,77100.0,0.0,,SEINE-ET-MARNE,OUI,132.0,132.0,,132.0,132.0,Ministères économiques et financiers,132.0,,ILE-DE-FRANCE,295841,2375,
554,8555.0,6830.0,,38464.0,32083.0,77400.0,0.0,,SEINE-ET-MARNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,85932,2378,
555,24077.0,22553.0,,83703.0,71174.0,77000.0,0.0,,SEINE-ET-MARNE,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,201507,2385,
556,28552.0,21450.0,,124740.0,101980.0,77186.0,0.0,,SEINE-ET-MARNE,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,276722,2389,
557,10199.0,8167.999999999999,,41933.0,36617.0,77680.0,0.0,,SEINE-ET-MARNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,ILE-DE-FRANCE,96917,2390,
558,4385.0,10798.0,,11148.0,22908.0,77340.0,0.0,,SEINE-ET-MARNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,49239,2391,
559,100351.0,68062.0,,176528.0,104491.0,77176.0,17683.0,,SEINE-ET-MARNE,OUI,220.0,220.0,,220.0,220.0,Ministères économiques et financiers,220.0,,ILE-DE-FRANCE,467115,2392,
560,15891.0,10047.0,,50230.0,36856.0,77300.0,0.0,,SEINE-ET-MARNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,ILE-DE-FRANCE,113024,2394,
561,5726.0,19066.0,,12017.0,39226.0,77183.0,0.0,,SEINE-ET-MARNE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,76035,2395,
562,10896.0,9018.0,,48896.0,45533.0,77120.0,0.0,,SEINE-ET-MARNE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,114343,2396,
563,5805.0,20273.0,,15485.0,41264.0,77183.0,0.0,,SEINE-ET-MARNE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,82827,2406,
564,31897.0,48035.0,,64712.0,80548.0,77567.0,0.0,,,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,225192,2407,
565,8674.0,7800.0,,42215.0,36396.0,77567.0,0.0,,,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,95085,2408,
566,6341.0,4109.0,,21994.0,16491.0,77140.0,0.0,,SEINE-ET-MARNE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,48935,2409,
567,16788.0,12699.0,,49389.0,32643.0,91120.0,6298.0,,ESSONNE,OUI,50.0,50.0,,50.0,50.0,Ministères économiques et financiers,50.0,,ILE-DE-FRANCE,117817,2414,
568,12462.0,9837.0,,48027.0,44650.0,91100.0,0.0,,ESSONNE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,ILE-DE-FRANCE,114976,2415,
569,10740.0,7097.0,,49766.0,39198.0,91080.0,0.0,,ESSONNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,ILE-DE-FRANCE,106801,2417,
570,15562.0,12081.0,,90626.0,71973.0,91100.0,0.0,,ESSONNE,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,108.0,,ILE-DE-FRANCE,190242,2418,
571,5303.0,5308.0,,14223.0,15376.0,91310.0,0.0,,ESSONNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,40210,2420,
572,6346.0,16351.0,,13036.0,31466.0,91120.0,0.0,,ESSONNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,42.0,,ILE-DE-FRANCE,67199,2424,
573,407.0,378.0,,810.0,906.0,91120.0,0.0,,ESSONNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,ILE-DE-FRANCE,2501,2425,
574,16423.0,14419.0,,62889.0,55244.0,91150.0,0.0,,ESSONNE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,66.0,,ILE-DE-FRANCE,148975,2426,
575,7366.0,5087.0,,29664.0,30429.0,94200.0,0.0,,VAL-DE-MARNE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,72546,2441,
576,4219.0,12592.0,,17413.0,33210.0,94190.0,0.0,,VAL-DE-MARNE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,67434,2442,
577,11133.0,9723.0,,44148.0,41145.0,91260.0,0.0,,ESSONNE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,66.0,,ILE-DE-FRANCE,106149,2443,
578,11584.0,31544.0,,28229.0,70468.0,91550.0,0.0,,ESSONNE,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,141825,2444,
579,3697.0,9387.0,,15086.0,25070.0,94400.0,0.0,,VAL-DE-MARNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,53240,2445,
580,19793.0,35713.0,,67008.0,107056.0,94470.0,0.0,,VAL-DE-MARNE,OUI,156.0,156.0,,156.0,156.0,Ministères économiques et financiers,156.0,,ILE-DE-FRANCE,229570,2446,
581,13140.0,9114.0,,52097.0,40449.0,91330.0,0.0,,ESSONNE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,66.0,,ILE-DE-FRANCE,114800,2447,
582,10102.0,7566.0,,49248.0,44596.0,94600.0,0.0,,VAL-DE-MARNE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,111512,2448,
583,12430.0,8880.0,,57221.0,47342.0,94800.0,0.0,,VAL-DE-MARNE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,78.0,,ILE-DE-FRANCE,125873,2449,
584,2077.0,8653.0,,10006.0,28464.0,91600.0,0.0,,ESSONNE,OUI,48.0,48.0,,48.0,48.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,49200,2450,
585,3019.0,2157.0,,18987.0,14307.0,94470.0,0.0,,VAL-DE-MARNE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,38470,2451,
586,6766.0,4658.0,,30926.0,24261.0,94700.0,0.0,,VAL-DE-MARNE,OUI,66.0,66.0,,66.0,66.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,66611,2452,
587,10343.0,7401.0,,39505.0,31785.0,94400.0,0.0,,VAL-DE-MARNE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,89034,2453,
588,5469.0,4101.0,,18367.0,15389.0,91800.0,0.0,,ESSONNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,43326,2454,
589,4195.0,9363.0,,33048.0,59954.0,94270.0,0.0,,VAL-DE-MARNE,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,106560,2456,
590,8351.0,6238.0,,31947.0,26397.0,93340.0,0.0,,SEINE-SAINT-DENIS,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,72933,2457,
591,8629.0,6238.0,,30438.0,22800.0,94220.0,0.0,,VAL-DE-MARNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,68105,2458,
592,16504.0,12483.0,,69894.0,64443.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,84.0,,ILE-DE-FRANCE,163324,2459,
593,11694.0,19211.0,,29996.0,40546.0,93192.0,0.0,,,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,ILE-DE-FRANCE,101447,2460,
594,24147.0,20728.0,,61316.0,53824.0,94100.0,0.0,,VAL-DE-MARNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,ILE-DE-FRANCE,160015,2461,
595,9318.0,7812.0,,40888.0,33262.0,93330.0,0.0,,SEINE-SAINT-DENIS,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,ILE-DE-FRANCE,91280,2462,
596,13696.0,10689.0,,53673.0,43230.0,94300.0,2263.0,,VAL-DE-MARNE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,60.0,,ILE-DE-FRANCE,123551,2463,
597,4955.0,14949.0,,16904.0,35560.0,94220.0,0.0,,VAL-DE-MARNE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,72368,2464,
598,784.0,560.0,,5496.0,3518.0,94130.0,0.0,,VAL-DE-MARNE,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,10358,2465,
599,15704.0,13345.0,,62432.0,52303.0,94500.0,0.0,,VAL-DE-MARNE,OUI,54.0,54.0,,54.0,54.0,Ministères économiques et financiers,54.0,,ILE-DE-FRANCE,143784,2466,
600,900.0,4757.0,,2132.0,10015.0,93192.0,0.0,,,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,17804,2467,
601,21282.0,23019.0,,60530.0,73092.0,93160.0,0.0,,SEINE-SAINT-DENIS,OUI,90.0,90.0,,90.0,90.0,Ministères économiques et financiers,90.0,,ILE-DE-FRANCE,177923,2468,
602,10548.0,8440.0,,37423.0,33369.0,77500.0,0.0,,SEINE-ET-MARNE,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,89780,2469,
603,2952.0,2250.0,,22914.0,17783.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,144.0,144.0,,144.0,144.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,45899,2470,
604,24165.0,18177.0,,56657.0,52418.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,151417,2471,
605,18007.0,14699.0,,42516.0,42131.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,117353,2472,
606,22732.0,17740.0,,66679.0,53241.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,160392,2473,
607,11005.0,10806.0,,25151.0,32641.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,79603,2474,
608,11528.0,8848.0,,49098.0,39852.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,108.0,108.0,,108.0,108.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,109326,2475,
609,9841.0,9196.0,,33205.0,34580.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,84.0,84.0,,84.0,84.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,86822,2476,
610,35606.0,24925.0,,85884.0,60471.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,206886,2477,
611,18176.0,15431.0,,42996.0,40914.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,117517,2478,
612,10880.0,8767.0,,26996.0,26372.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,73015,2479,
613,12166.0,11966.0,,40154.0,38006.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,96.0,96.0,,96.0,96.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,102292,2480,
614,220.0,288.0,,731.0,852.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,2091,2481,
615,79658.0,58393.0,,183215.0,136591.0,93100.0,0.0,,SEINE-SAINT-DENIS,OUI,204.0,204.0,,204.0,204.0,Ministères économiques et financiers,204.0,,ILE-DE-FRANCE,457857,2482,
616,14737.0,21483.0,,53601.0,65763.0,93110.0,0.0,,SEINE-SAINT-DENIS,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,155584,2483,
617,17048.0,43071.0,,44193.0,79664.0,93600.0,14616.0,,SEINE-SAINT-DENIS,OUI,216.0,216.0,,216.0,90.0,Ministères économiques et financiers,90.0,,ILE-DE-FRANCE,198592,2484,
618,2439.0,6831.0,,10293.0,17069.0,93300.0,0.0,,SEINE-SAINT-DENIS,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,36632,2485,
619,8238.0,5671.0,,49518.0,40694.0,93130.0,2378.0,,SEINE-SAINT-DENIS,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,72.0,,ILE-DE-FRANCE,106499,2486,
620,18732.0,13148.0,,101433.0,80874.0,93000.0,4392.0,,SEINE-SAINT-DENIS,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,102.0,,ILE-DE-FRANCE,218579,2487,
621,129.0,743.0,,245.0,1451.0,93000.0,0.0,,SEINE-SAINT-DENIS,OUI,42.0,42.0,,42.0,42.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,2568,2488,
622,14591.0,29229.0,,65558.0,110831.0,93500.0,0.0,,SEINE-SAINT-DENIS,OUI,120.0,120.0,,120.0,120.0,Ministères économiques et financiers,120.0,,ILE-DE-FRANCE,220209,2489,
623,13029.0,11326.0,,66475.0,59754.0,95140.0,0.0,,VAL-D'OISE,OUI,102.0,102.0,,102.0,102.0,Ministères économiques et financiers,102.0,,ILE-DE-FRANCE,150584,2490,
624,21555.0,16449.0,,73546.0,56511.0,95700.0,0.0,,VAL-D'OISE,OUI,60.0,60.0,,60.0,60.0,Ministères économiques et financiers,,,ILE-DE-FRANCE,168061,2491,
625,7672.0,8859.0,,38486.0,62443.0,93140.0,0.0,,SEINE-SAINT-DENIS,OUI,72.0,72.0,,72.0,72.0,Ministères économiques et financiers,72.0,,ILE-DE-FRANCE,117460,2492,
626,15579.0,13453.0,,70097.0,59777.0,93300.0,3905.0,,SEINE-SAINT-DENIS,OUI,78.0,78.0,,78.0,78.0,Ministères économiques et financiers,78.0,,ILE-DE-FRANCE,162811,2493,
